"","fips","year","uranium_avg_excess","arsenic_avg_excess","dehp_avg_excess","nitrates_avg_excess","haa_avg_excess","thm_avg_excess","county","total_med","total_agri_fish_mine","agri_fish_hunt","mining_quarrying_oilgas_extract","construction","manufacturing","wholesale_trade","retail_trade","transport_warehouse_utilities","transport_warehouse","utilities","information","fin_ins_realest","fin_ins","realest_rent_lease","total_prof_sci_mgmt_admin","prof_sci_tech","admin_sup","total_edu_health_social","edu_serv","health_social","total_arts_ent_acc_food","arts_ent_rec","acc_food_serv","other_ser","pub_admin","maxcontam"
"2356","22013","2012",0,0,0,0,0,0,"Bienville Parish, Louisiana",-0.0478772192,0.2475211926,-0.113462618,0.5951023768,-0.0839386238,0.0249313924,-0.115745602,0.136003965,0.0292233038,-0.0323591878,0.3545707956,0.1342181264,0.0172040068,0.0068860424,0.1184726512,0.2236354284,1.3252143638,0.1940751346,-0.0964206438,0.0317504582,0.1324270888,-0.1052098236,0.00930662399999999,-0.1163604776,-0.2860814812,-0.0615680962,0
"2357","22013","2013",0,0,0,0,0,0,"Bienville Parish, Louisiana",-0.0408856092,-0.0940922984,-0.034851297,-0.1503285652,-0.0088580458,-0.0329792316,-0.116820219,0.057872034,-0.0012104462,-0.0340148958,-0.1244320584,0.1412551024,-0.00188363620000001,-0.0169643736,-0.0895763108,-0.1009722556,-0.3279623732,-0.2213094804,-0.1115580448,-0.0203037268,-0.0601518042,-0.0298700176,-0.217990346,0.0199532474,-0.0934070622,-0.0632452142,0
"2358","22013","2014",0,0,0,0,0.00504761904761905,0.0302261904761905,"Bienville Parish, Louisiana",0.0676079468,-0.00152033139999999,0.452597964,-0.1661603642,-0.0034077798,0.2383471824,0.449420581,-0.10651821,0.0715435358,-0.00716153980000001,0.1736448646,-0.4777563806,0.1822554938,0.2535985634,-0.1058364738,-0.0774432866,-0.3749901892,0.2987553756,0.1123744282,0.0400285112,0.1798293918,0.1120996514,0.662427045,0.0848062024,0.0834455248,0.0260074228,0.49725
"2359","22013","2015",0,0,0,0,0,0,"Bienville Parish, Louisiana",-0.0537513292,-0.1506498364,-0.345443796,-0.1479324202,-0.1935814658,-0.0396493826,-0.099951841,0.023753853,-0.2129221582,-0.2308326738,-0.2884616884,0.1648959184,-0.2418378132,-0.2563562986,-0.0961878808,0.0821600084,-0.2576309442,-0.1042428134,-0.1669176948,-0.0429142688,-0.0453190872,-0.1521100176,-0.231456366,-0.2106153026,0.7494500808,0.1080604008,0
"2360","22015","2011",0,0,0,0,0,0.0247321428571429,"Bossier Parish, Louisiana",0.0092299818,0.0279279006,0.0642318326,0.0511644666,0.0649388492,0.0456881302,-0.0584402132,0.0010629016,0.0031580604,-0.0683924272,0.0952931338,0.0376246142,0.0664702138,0.0695456276,0.014967325,0.0057741262,0.0615897752,0.0582316782,0.0099565236,0.052940587,-0.0160125508,-0.0164023032,-0.0426311526,0.0760080376,0.0075075006,-0.0107822222,0.34625
"2361","22015","2012",0,0,0,0,0,0.01,"Bossier Parish, Louisiana",-0.0024281872,-0.0041615514,0.1241926656,-0.0653045384,-0.0052879148,-0.0052845248,-0.0825204162,-0.0426054114,0.1294448734,0.1609910048,0.1942546518,0.0371637862,-0.0478667482,-0.0799446134,0.010540806,0.0440077012,0.0481293822,0.0842309152,0.0894728396,0.050349707,0.1180360602,-0.0491543762,0.0053477074,-0.0048267384,0.1012269946,-0.0283947252,0.13
"2362","22015","2013",0,0,0,0,0,0.135279411764706,"Bossier Parish, Louisiana",-0.0170154002,-0.0128911934,-0.0406947064,0.0012340316,-0.0236262838,-0.0020902908,0.0214768918,-0.0028731614,-0.0626350116,-0.0508208022,-0.1131933952,0.0176686422,-0.0082850832,-0.0116608694,-0.012980298,-0.0074968338,-0.0186170708,0.0634791992,-0.0247024414,-0.031817182,-0.0234101478,0.0040810808,-0.0035641926,-0.0158366394,-0.0514401144,-0.0286083092,2.29975
"2363","22015","2014",0,0,0,0,0,0.15525,"Bossier Parish, Louisiana",-0.0045253192,0.0138907616,-0.0578216644,0.0221641906,-0.0171629488,-0.0827452588,0.0820076878,0.0455894736,-0.0179887956,-0.0096629032,-0.1003357612,-0.0723594368,0.0170608508,0.0423202016,-0.012275928,0.0036780752,0.0064288392,-0.1509486218,-0.0573433914,-0.037103115,-0.0680833278,0.0452909108,-0.0001091286,-0.0169698264,0.0014976676,0.0407696268,2.10475
"2364","22015","2015",0,0,0,0,0,0.186256578947368,"Bossier Parish, Louisiana",0.0147389248,-0.0247659174,-0.0899081274,-0.0092581504,-0.0188617018,0.0444319442,0.0374760498,-0.0011738024,-0.0519791266,-0.0321148722,-0.0760186292,-0.0200976058,-0.0273792332,-0.0202603464,-0.000251905,-0.0459630688,-0.0975309258,-0.0549931708,-0.0173835304,-0.034369997,-0.0105300338,0.0161846878,0.0409567664,-0.0383748334,-0.0587920484,0.0270156298,2.205
"2365","22017","2011",0,0,0,0,0,0.110335227272727,"Caddo Parish, Louisiana",0.011421263,0.0480635176,-0.0140460418,0.002688226,0.0182287044,0.0217050232,-0.0371009352,-0.000592287799999999,0.0104209894,0.0151242822,0.00766486659999999,0.0733249246,0.0209715144,-0.0014401378,0.1336716464,0.0033952588,-0.0349251846,0.0258327794,0.0058523232,0.0040493958,0.0305028156,0.0182121732,0.060674681,0.0411583834,-0.0047761646,0.0087723692,1.802375
"2366","22017","2012",0,0,0,0,0.0239333333333333,0.0742083333333333,"Caddo Parish, Louisiana",0.01838356,-0.0156047644,0.1185183712,0.000536264,0.0223858734,0.0021258342,-0.0730323212,0.0169512022,0.0246251034,0.0036648832,0.1618969306,0.0931570336,-0.0033975876,0.0227090772,-0.1040675306,0.0191149948,0.0206041614,0.0239541564,0.0097779362,0.0234543188,0.0208839876,0.0296732932,-0.031904718,0.0622230044,-0.0016943206,0.0299520272,0.900375
"2367","22017","2013",0,0,0,0,0,0.0506642857142857,"Caddo Parish, Louisiana",-0.021169822,-0.0140648944,-0.0718654248,-0.004105012,-0.0201324346,-0.0168554538,-0.0170721612,-0.0131637168,-0.0184610446,-0.0250446388,0.0403743786,-0.0217710974,-0.0113082436,-0.0311033948,-0.000931480599999997,-0.0175055362,-0.0082177146,-0.0363141136,-0.0248593378,-0.0115491322,-0.0279377934,0.0169939902,0.012377587,0.0054906684,-0.0558546066,-0.0227725138,0.7565
"2368","22017","2014",0,0,0,0,0.0747280701754386,0.0261480263157895,"Caddo Parish, Louisiana",-0.00224825,0.0078381436,0.0744697882,0.016636341,-0.0164245246,-0.0161602438,0.0933192698,0.0612529962,-0.0019477056,-0.0031102088,-0.0841373494,-0.0772911104,-0.0204389206,-0.0423201148,-0.0463545166,0.0082887588,0.0361625374,-0.0400387586,0.0051409692,0.0224101918,-0.0283857364,-0.0073013198,0.031655506,-0.0068860886,0.0207908484,0.0354651212,2.00466666666667
"2369","22017","2015",0,0,0,0,0.0277777777777778,0.0193044871794872,"Caddo Parish, Louisiana",-0.006386751,-0.0262320024,-0.1070766928,-0.015755819,-0.0040576186,0.0091848402,0.0338861478,-0.0644481938,-0.0146373426,0.0093656822,-0.1257988264,-0.0674197504,0.0141732374,0.0521545702,0.0176818814,-0.0132934762,-0.0136237996,0.0265659364,0.0040881092,-0.0383647742,0.0049367266,-0.0575781368,-0.072803056,-0.1019859676,0.0415342434,-0.0514170038,1.08333333333333
"2375","22021","2011",0,0,0,0,0,0,"Caldwell Parish, Louisiana",0.1125180042,0.1157105056,-0.1132445292,0.16569303,0.0565971162,-0.1410514238,-0.4455351792,-0.2812466498,-0.0409532622,0.1122103246,-0.1297427356,9.3616363812,0.1204031274,0.2155167266,-0.144800404,0.440909868,0.1934860474,0.1688230578,0.151175217,0.57415008,0.1228229424,-0.1650058262,0.0269763416,-0.2248665864,-0.7828479442,-0.1873690866,0
"2376","22021","2012",0,0,0,0,0,0,"Caldwell Parish, Louisiana",-0.0254043578,0.0815673646,0.1295708768,-0.040892269,-0.0719611608,-0.0283192108,0.2759069838,0.3073945362,0.0186017898,0.0125011046,0.0197209534,-2.5496351418,0.0416521364,0.1205400826,0.032550496,-0.051565402,-0.0358139256,-0.00653745619999999,-0.033256608,-0.247952891,-0.0158947866,0.0874120158,0.4516668416,0.0408718556,0.1331269628,0.2760659214,0
"2377","22021","2013",0,0,0,0,0,0,"Caldwell Parish, Louisiana",-0.0134592458,-0.0738993024,-0.0455072952,-0.094235025,-0.0373024818,0.0370208652,0.2639635578,0.0777533502,0.0117832818,-0.0026163424,0.0195295294,-2.2735157388,0.0477724284,0.1295287836,0.022004387,0.005273504,0.0158133204,0.0491754808,0.018832206,-0.066639458,0.0309791074,0.0513891528,-0.0901782524,0.0910051886,-0.2748953702,-0.0612753956,0
"2378","22021","2014",0,0,0,0,0.0885606060606061,0.158465909090909,"Caldwell Parish, Louisiana",-0.0273239298,-0.0686976904,0.0905612588,-0.065659025,0.1088364172,0.0426498092,0.2696986988,0.0699678322,0.0073424848,-0.0955779914,0.0316715794,-2.2702236358,-0.1522275716,-0.2876423054,0.048504292,-0.135185592,-0.0354573166,-0.5164972462,0.037305513,0.022051197,-0.0012802226,0.0383838808,-0.1775944764,0.1016512306,0.1615164008,-0.1107379316,1.743125
"2379","22021","2015",0,0,0,0,0.24,0.208181818181818,"Caldwell Parish, Louisiana",-0.0463304708,-0.0546808774,-0.0613803112,0.035093289,-0.0561698908,0.0896999602,-0.3640340612,-0.1738690688,0.0032257058,-0.0265170954,0.0588206734,-2.2682618648,-0.0576001206,-0.1779432874,0.041741229,-0.259432378,-0.1380281256,0.3050361638,-0.174056328,-0.281608928,-0.1366270406,-0.0121792232,-0.2108704544,-0.00866168839999999,0.7630999508,0.0833164924,1.60333333333333
"2380","22023","2011",0,0,0,0,0,0.0249583333333333,"Cameron Parish, Louisiana",0.0393485696,0.0572240978,0.666077897,-0.00677848,-0.0797133586,-0.0008875432,-0.0242194522,0.95286949,0.1844908688,0.7433446298,-0.0586322022,-0.4023397138,-0.000380608599999999,-0.044703526,0.0004214836,-0.0752934404,-0.0327097486,-0.080155964,-0.1266808096,-0.0355260902,-0.1538732362,0.1262030962,-0.042271599,0.1315222648,-0.1115285294,-0.0270899134,0.0748749999999999
"2381","22023","2012",0,0,0,0,0,0,"Cameron Parish, Louisiana",0.0240219666,0.0464875548,0.189647171,0.040667288,0.0219098394,0.1891792898,-0.0094814112,-0.23124476,-0.1183251392,-0.2535092392,0.0889027078,0.1714355692,0.2291240534,0.184801136,0.0004171946,0.0363858226,0.0073916584,-0.543818748,0.2927660494,0.2705989068,0.1253046358,-0.2699526798,-0.051388027,-0.5238677692,0.0626481426,0.0706289026,0
"2382","22023","2013",0,0,0,0,0,0,"Cameron Parish, Louisiana",-0.0303592554,-0.0335193572,-0.302327363,0.024467066,0.0037773014,-0.0395772472,-0.0650450472,-0.295634499,-0.2001216652,-0.3000442612,-0.0141504122,-0.2973144308,-0.0365445346,-0.080867452,-0.0016517784,0.0424597806,-0.0117594196,-0.029533034,-0.0733846396,-0.1069928992,0.0427147678,0.0072465742,0.04875892,-0.1611652232,0.0294270896,-0.0258406554,0
"2383","22023","2014",0,0,0,0,0,0.0269642857142857,"Cameron Parish, Louisiana",0.000305184600000001,-0.0196987572,-0.881242617,0.025694973,-0.0045953696,-0.1270439142,0.4214734568,-0.201969996,0.3367943838,0.0838253208,0.1396874578,-0.9616712948,-0.0209877086,-0.076699571,0.0004086686,0.0048477096,0.0603243764,0.024235402,-0.00470522059999999,-0.0107130082,0.0316627728,0.1993831492,0.071047345,0.7641227188,0.0164079516,0.0005647256,0.15
"2384","22023","2015",0,0,0,0,0,0.00160714285714287,"Cameron Parish, Louisiana",-0.0333164654,-0.0504935382,0.327844912,-0.084050847,0.0586215874,-0.0216705852,-0.3227275462,-0.224020235,-0.2028384482,-0.2736164502,-0.1558075512,1.4898898702,-0.1712112016,0.017469413,0.0004044316,-0.0083998724,-0.0232468666,0.629272344,-0.0879953796,-0.1173669092,-0.0458089402,-0.0628801398,-0.026146639,-0.2106119912,0.0030453456,-0.0182630594,0.0112500000000001
"2385","22025","2011",0,0,0,0,0,0,"Catahoula Parish, Louisiana",-0.0153289912,-0.1137793214,0.0020149214,-0.0067491686,-0.027260176,0.1640526646,0.0589313706,0.0738101172,-0.0957883626,-0.0920087422,0.0527284352,0.1121655742,0.062468602,-0.139373181,0.0701689222,-0.207163027,-0.1330896332,-1.4687935772,0.0260393812,0.2012550414,-0.0236013122,-0.6325129548,0.0448390902,0.2122773264,-0.0566350576,-0.048459475,0
"2386","22025","2012",0,0,0,0,0.00933333333333332,0.03225,"Catahoula Parish, Louisiana",0.0724722478,0.3054202116,-0.0048624386,0.0775761494,-0.120786582,0.0361843406,-0.1897868934,-0.0478673798,0.0173110574,-0.1022629112,-0.1877984178,0.0824202692,-0.287440653,-0.398376619,-0.4831551068,0.612535456,0.0427668428,-1.6102417092,0.2486311872,0.1224337114,0.1208080548,0.3655768392,0.0300466012,-0.5287458676,0.3353513884,0.126763416,0.16125
"2387","22025","2013",0,0,0,0,0,0,"Catahoula Parish, Louisiana",-0.0399751602,-0.1127368974,0.0305876094,-0.0464687946,-0.172412385,0.00485246259999999,0.0267314686,-0.0854081238,-0.0718689626,-0.1248847982,0.2427349152,0.0809409322,-0.016879546,0.069427565,-0.2188085268,-0.214566216,0.0348988168,-1.6221391702,-0.0180200728,-0.1033338606,0.0016574058,0.0928495662,-0.0844062128,0.1191881354,-0.2250959006,-0.023274695,0
"2388","22025","2014",0,0,0,0,0,0,"Catahoula Parish, Louisiana",-0.0756819222,-0.0748603444,-0.0136943326,-0.0375287516,-0.166405611,0.0500421406,0.0722379466,-0.0777855318,0.2135060954,0.1695314458,0.2943162702,-0.3821991358,0.159508001,0.268709564,0.8211914732,-0.241855109,-0.0090814322,-1.5843477592,-8.16697999999998e-05,-0.0713035576,0.0641847688,-0.0872374328,0.0087277202,-0.1194594946,-0.5471549286,-0.019388996,0
"2389","22025","2015",0,0,0,0,0,0,"Catahoula Parish, Louisiana",0.0585138258,-0.0040436484,-0.0140457596,0.0131705654,0.486864754,-0.2551316084,0.0318861076,0.1372509182,-0.0631598276,0.1496250058,-0.4019812028,0.1066723602,0.082343596,0.199612671,-0.1893967618,0.051048896,0.0645054058,6.2855222158,-0.2565688258,-0.1490513346,-0.1630489172,0.2613239822,0.000792801199999998,0.3167399004,0.4935344984,-0.03564025,0
"2390","22027","2011",0,0,0,0,0,0,"Claiborne Parish, Louisiana",-0.0136640518,0.0408663778,-0.2612809312,0.1256852964,-0.018037547,-0.0741575286,-0.1393325648,-0.1023172816,0.107292883,0.116070217,-0.2971151968,0.094434886,-0.00717089480000001,0.0544539938,-0.046453066,0.5791005108,0.5595245798,0.00217217999999997,-0.0832706716,-0.0744542168,-0.1099358714,0.3859851958,-1.516078824,0.2919045906,0.084182438,-0.00803108400000001,0
"2391","22027","2012",0,0,0,0,0,0,"Claiborne Parish, Louisiana",-0.0561743108,-0.1593368962,-0.1727707712,-0.2994054166,-0.13768691,-0.0467343696,-0.1077756258,0.0755861364,-0.00802169300000001,-0.025766197,0.6266272922,0.186050544,0.2755494432,0.1471600338,-0.179103449,-0.2109776392,0.6090533418,-0.327469816,-0.0238340786,0.0839433722,-0.1177725384,-0.1117165322,3.925546872,-0.0875611314,-0.320705128,0.181443305,0
"2392","22027","2013",0,0,0,0,0,0,"Claiborne Parish, Louisiana",-0.0147635798,-0.0572474712,-0.3040826172,-0.00667006360000001,-0.095546901,0.0240296084,-0.1427992528,0.0488472344,-0.075736384,-0.085770658,-0.0104644748,0.095442352,-0.0801764358,-0.0592317692,-0.197414958,-0.1121164202,-0.1291139182,-0.258120112,0.0200275234,-0.0199462888,0.0166529936,-0.1171644102,-0.810681699,-0.0669765284,0.011675348,-0.085722779,0
"2393","22027","2014",0,0,0,0,0,0.0165340909090909,"Claiborne Parish, Louisiana",0.0974493642,0.1790307898,1.2932360488,0.0400304744,-0.056263593,0.2237760774,0.5303314512,0.0065076164,0.09793026,0.110182436,-0.2787162598,0.129104053,-0.0703860828,-0.0734747432,1.398482684,-0.1008583552,-0.4516282462,0.865133621,0.0213656804,0.1531466762,0.0202814826,-0.0851848492,-0.783448247,-0.0794104154,0.003061409,-0.022068383,0.181875
"2394","22027","2015",0,0,0,0,0,0,"Claiborne Parish, Louisiana",-0.0128474218,-0.0033128002,-0.5551017292,0.1403597094,0.307534951,-0.1269137876,-0.1404240078,-0.0286237056,-0.121465066,-0.114715798,-0.0403313608,-0.505031835,-0.1178160298,-0.0689075152,-0.975511211,-0.1551480962,-0.5878357572,-0.281715873,0.0657115464,-0.1426895428,0.1907739336,-0.0719194042,-0.815338102,-0.0579565154,0.221785933,-0.065621059,0
"2395","22029","2011",0,0,0,0,0.121333333333333,0.114958333333333,"Concordia Parish, Louisiana",0.0607791784,0.0670057888,-0.0269883482,0.0956982114,0.0386612678,0.1057774996,0.4587836316,-0.083596869,0.5426360956,0.050991611,0.9511899792,-0.7585580436,-0.0361956086,-0.0416296502,0.1283313882,0.0526037332,0.6370547366,-0.1860531842,0.0415104634,-0.018216579,0.089781308,-0.0852677734,-0.4147344456,-0.0310337776,0.3670923696,0.0179671444,0.521333333333333
"2396","22029","2012",0,0,0,0,0.217333333333333,0.131696428571429,"Concordia Parish, Louisiana",0.0321184464,0.0135275428,0.0118973668,0.0167235714,-0.1651366262,0.1608950576,-0.2674099874,-0.037518659,-0.2659742784,-0.023084835,-0.2910629258,1.4010610034,0.1823489584,0.1020636788,0.2044959852,-0.1674752768,-0.5500541574,0.0466638688,0.0444650024,0.230646967,0.058602236,-0.0919093894,-0.0030936906,-0.2682074996,-0.6615319734,0.0397153104,0.741666666666667
"2397","22029","2013",0,0,0,0,0.145166666666667,0.05990625,"Concordia Parish, Louisiana",-0.0376460186,-0.0167685612,0.0100196678,-0.0431411626,-0.1560989052,-0.0977073264,-0.0616150394,-0.05944228,-0.0239393354,0.04898443,-0.2265422878,-0.2252247106,0.0984520624,0.0804476938,0.0945764142,-0.1292259598,-0.1694742104,-0.2351667182,-0.0285702656,0.022542311,-0.100357136,-0.0394043054,0.0549312194,-0.0681420476,-0.0042854084,0.0040073014,1.16133333333333
"2398","22029","2014",0,0,0,0,0.023625,0.01653125,"Concordia Parish, Louisiana",-0.0068693316,-0.2642073192,-0.0172879882,-0.0260251106,-0.1306262682,-0.1172462194,-0.0669611084,0.241532177,-0.2092160324,0.04644829,-0.2184777718,-0.2256255806,0.0229438344,0.0108613908,0.1187001522,0.3882740402,0.4751921416,0.5988272948,-0.0144612176,-0.226606958,0.054073116,0.2642502366,0.2765393494,0.3856865234,0.1134225396,-0.0779836176,0.189
"2399","22029","2015",0,0,0,0,0.0419166666666666,0.074140625,"Concordia Parish, Louisiana",-0.0483822746,0.2004425488,0.0223593018,-0.0432555096,0.4132005318,-0.0517190114,-0.0627974964,-0.060974369,-0.0435064494,-0.123339496,-0.2151069938,-0.1916526686,-0.2675492466,-0.1517431132,-0.5461039398,-0.1441765368,-0.3927185104,-0.2242712612,-0.0429439826,-0.008365741,-0.102099524,-0.0476687684,0.0863575674,-0.0183031986,0.1853024726,0.0162938614,0.27225
"2400","22031","2011",0,0,0,0,0,0.021171875,"De Soto Parish, Louisiana",0.0429260896,0.1697017754,-0.0216561264,0.0790168136,-0.0790595698,0.0781417006,-0.0295120716,0.0496562882,0.0197086948,0.00265060839999999,0.0552223972,-0.4215328184,0.1990476684,0.081863685,0.8776861368,0.246411133,0.3359837404,0.5067150064,0.0011296826,-0.1020603922,0.0230598534,-0.0421692928,1.2103440436,-0.0410473612,-0.061578126,-0.0142442054,0.169375
"2401","22031","2012",0,0,0,0,0,0,"De Soto Parish, Louisiana",-0.0282450074,-0.0207358996,0.6805413806,-0.0359726264,0.0803139592,-0.1065268494,-0.0298608016,-0.0187610718,0.1390770588,-0.1102642036,0.1474547092,-0.0363221614,0.0036325544,0.080291015,-0.3185535552,-0.306369007,-0.5376698436,-0.1661391606,-0.0159930604,-0.0677889212,-0.00376804059999999,0.0885496572,0.0575466756,0.0475258998,0.003349616,0.1417174416,0
"2402","22031","2013",0,0,0,0,0.0222878787878788,0.01425,"De Soto Parish, Louisiana",-0.0252800014,-0.0441835936,-0.0920233254,-0.0037505464,-0.0410751688,0.0354022416,-0.0373449696,0.0025839572,-0.0540834072,-0.0390374336,-0.0714122258,0.1541838626,-0.0728140296,-0.071205526,-0.2420852922,-0.037135109,-0.1640162596,0.0379370294,-0.0732190954,-0.0750333652,-0.0700375556,-0.0549736588,-0.3645723784,-0.0677902182,0.045373494,-0.0930955754,0.245166666666667
"2403","22031","2014",0,0,0,0,0.0318333333333333,0.00160227272727272,"De Soto Parish, Louisiana",-0.0054820084,-0.0560827636,-0.4098862224,-0.0297297024,0.0043564452,-0.1057982384,0.0146577554,-0.1739022778,-0.1277174692,-0.4754845686,-0.0584380388,0.1412193996,-0.0628290676,-0.017778075,-0.2743610032,-0.070966912,-0.2753774886,-0.4188173686,0.0688948146,0.0850200978,0.1005397114,0.2022535242,-0.1394708814,0.1559865988,-0.023981345,0.1315329956,0.251833333333333
"2404","22031","2015",0,0,0,0,0,0,"De Soto Parish, Louisiana",0.0160809276,-0.0486995186,-0.1569757064,-0.0095639384,0.0354643342,0.0987811456,0.0820600874,0.1404231042,0.0230151228,0.6221355974,-0.0728268418,0.1624517176,-0.0670371256,-0.073171099,-0.0426862862,0.168059895,0.6410798514,0.0403044934,0.0191876586,0.1598625808,-0.0497939686,-0.1936602298,-0.7638474594,-0.0946749192,0.036836361,-0.1659106564,0
"2420","22039","2011",0,0,0,0,0,0,"Evangeline Parish, Louisiana",0.0535012188,0.0773638188,0.0503233446,-0.0147060234,0.054820942,0.0882687386,-0.2009835872,-0.0164763098,0.035340671,0.106653346,-0.3203949448,1.2056382072,0.1211007392,0.0901474494,0.1908348284,-0.0905569212,-0.0644026102,-0.0697470158,0.041355605,-0.0126128908,0.1180626348,-0.1035616766,0.0395487538,-0.0186793914,-0.0068585582,-0.0091679238,0
"2421","22039","2012",0,0,0,0,0,0.119525,"Evangeline Parish, Louisiana",-0.0543192262,-0.0467776072,0.0438523276,0.0461483116,-0.045665662,-0.0297312664,0.1073163708,-0.0306535308,0.07752454,0.040777188,0.3612693972,-0.3023937218,-0.1485667978,-0.1101432436,-0.2365497896,0.0968329368,0.1559769228,0.1049443162,-0.078921044,-0.0645315278,-0.1303345322,0.1003722854,-0.0655024662,0.1076163826,-0.0837558572,-0.0068140938,0.597625
"2422","22039","2013",0,0,0,0,0,0.0156923076923077,"Evangeline Parish, Louisiana",0.0115197508,-0.0385943972,-0.0209218664,-0.0202784014,-0.00823412,-0.1046004584,0.0106924598,0.0304483222,0.049409155,0.051229268,0.0814148522,-0.3099142538,-0.0565145028,-0.0490765766,-0.0764696726,0.0066515408,0.1100754388,-0.0832727888,-0.001137865,-0.0510126898,0.0047861988,0.0371022014,0.0823730388,0.0478034516,0.0158231588,0.0157411872,0.204
"2423","22039","2014",0,0,0,0,0,0,"Evangeline Parish, Louisiana",0.0198099058,0.0185283108,-0.1217917404,0.0211418146,-0.010678082,-0.0875597934,0.0129747358,-0.0396361848,-0.180684563,-0.267992354,-0.0353516148,-0.3047838958,0.1618471172,0.1908185514,0.1320030144,-0.0034484972,-0.0721276122,0.1347112112,0.069773085,0.1592977962,-0.0257585392,-0.0611412876,0.0449261348,-0.0866834944,0.2847236688,-0.0432127138,0
"2424","22039","2015",0,0,0,0,0,0,"Evangeline Parish, Louisiana",-0.0305116492,-0.0105201252,0.0485379346,-0.0323057014,0.009756922,0.1336227796,0.0700000208,0.0563177032,0.018410197,0.069332552,-0.0869376898,-0.2885463358,-0.0778665558,-0.1217461806,-0.00981838060000001,-0.0094790592,-0.1295221392,-0.0866357228,-0.031069781,-0.0311406878,0.0332442378,0.0272284774,-0.1013454612,-0.0500569484,-0.2099324122,0.0434535442,0
"2430","22043","2011",0,0,0,0,0,0.119482142857143,"Grant Parish, Louisiana",0.036935531,-0.027172246,-0.0210114318,-0.1484218518,0.037439355,0.0215702434,-0.0439721458,0.1123709186,0.2680071738,0.2244786574,0.0297412346,-0.1651232878,0.063853037,0.0452042284,0.1241329898,0.0294749556,0.0434903976,-0.2110427608,-0.0423200268,-0.0037707198,-0.0207112166,-0.037497015,0.171132654,-0.0149112978,-0.0392089802,-0.0020541332,0.836375
"2431","22043","2012",0,0,0,0,0,0.330892857142857,"Grant Parish, Louisiana",-0.035789795,-0.055481456,-0.1760907838,0.0491552422,0.040920288,-0.1000507326,-0.0464256488,-0.2466309724,-0.1356097522,-0.0646774716,-0.1068709854,0.0629243532,0.032301777,0.0670746034,0.0451801768,0.0675496346,-0.0168481604,0.3213496782,0.0343335052,-0.0674956088,0.0595844894,0.089005674,-0.449286754,0.1540504962,-0.1423031042,0.0647318688,2.31625
"2432","22043","2013",0,0,0,0,0,0.0856538461538462,"Grant Parish, Louisiana",-0.012558714,-0.036641138,-0.0175037398,-0.0744402638,-0.030095682,-0.0390887076,-0.0081407558,0.00561229760000001,-0.0430854032,-0.0219272466,0.0241188966,0.0166975652,-0.004161335,0.000510514399999996,-0.0554791642,0.0355981356,-0.0321198784,-0.0187392108,-0.0084761528,-0.0859409698,0.0001150684,0.036990679,0.098092654,0.0335038882,-0.0869650572,-0.0102244722,1.1135
"2433","22043","2014",0,0,0,0,0,0.111607142857143,"Grant Parish, Louisiana",0.034176094,0.16054974,0.0398728532,0.2508390592,-0.026206213,0.0589436184,0.0269936272,0.1418204116,-0.0201627002,0.0922672524,0.0321296686,0.0569482852,-0.082248292,-0.1363716146,-0.0406844312,-0.1498016324,-0.0224642124,-0.0957481398,-0.0458559908,-0.0788580248,-0.0542335216,-0.100797339,0.00726523499999998,-0.1123025638,0.2430542338,-0.0558983722,1.5625
"2434","22043","2015",0,0,0,0,0,0.149173076923077,"Grant Parish, Louisiana",-0.022763116,-0.0412549,0.1747331022,-0.0771321858,-0.022057748,0.0586255784,0.0715449232,-0.0131726554,-0.0691493182,-0.2301411916,0.0208811856,0.0285530842,-0.009745187,0.0235822684,-0.0731495712,0.0171789066,0.0279418536,0.0041804332,0.0623186652,0.2360653232,0.0152451804,0.012298001,0.172796211,-0.0603405228,0.0254229078,0.0034451088,1.92125
"2445","22049","2011",0,0,0,0,0.152727272727273,0.149204545454545,"Jackson Parish, Louisiana",0.0254173004,0.1600015074,-0.0750489616,-0.0810456532,0.0443288674,0.0058642528,0.1103555706,-0.1338465966,-0.0086834076,-0.0288697444,-0.1937716924,0.105772855,0.0215406418,-0.003312607,-0.5714055836,-0.148497576,-0.3696095448,0.0269956366,0.0380124364,0.1564325852,0.0151061592,-0.0727508978,-0.2535755872,-0.0867894742,0.0251834426,-0.0441939852,1.64125
"2446","22049","2012",0,0,0,0,0.1358,0.10055,"Jackson Parish, Louisiana",0.0595080994,0.1717618014,0.4622317644,0.6013536418,-0.0377445396,0.0219390218,0.00881964059999999,0.1006307404,0.000821643400000002,-0.0353593124,0.8028377466,0.181127632,-0.0645665772,-0.081115041,0.5284093454,0.047301124,1.2428892202,-0.2802385114,0.0164112704,0.0668032472,-0.0602979328,0.0632418522,0.0635051908,0.1114578938,0.0824753776,0.0127987028,1.358
"2447","22049","2013",0,0,0,0,0.0175277777777778,0.0536458333333333,"Jackson Parish, Louisiana",-0.0100826266,0.0250595754,-0.0204274146,-0.1712215472,-0.0183460706,-0.0643207052,0.0319259406,0.0372532834,-0.0417015896,-0.0465932394,-0.2026820324,0.148579339,0.0297394728,-0.008248771,0.0246141374,-0.192236701,-0.3936710828,-0.1446461544,0.0159591724,-0.0684640068,0.0344576232,0.0155851392,0.0550918588,0.0172534458,-0.0070746224,-0.0256486472,0.528125
